date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,ma10,ta10
2015-01-22,sh.600375,10.6000000000,10.6900000000,10.4800000000,10.6800000000,10.5900000000,15940286,169287835.0000,2,3.000572,1,0.849900,0,11.303000000000004,2.548783200000001
2015-01-23,sh.600375,10.6100000000,10.8400000000,10.5100000000,10.7900000000,10.6800000000,20128601,214574468.0000,2,3.7889739999999996,1,1.030000,0,11.170000000000005,2.743907800000001
2015-01-26,sh.600375,10.7100000000,10.8800000000,10.6300000000,10.8000000000,10.7900000000,12884349,138963098.0000,2,2.425328,1,0.092700,0,11.078000000000005,2.8117810000000008
2015-01-27,sh.600375,10.7500000000,11.0600000000,10.7300000000,11.0500000000,10.8000000000,14935694,162709576.0000,2,2.81147,1,2.314800,0,10.994000000000003,2.9810342000000007
2015-01-28,sh.600375,11.0800000000,11.4100000000,10.9500000000,11.1700000000,11.0500000000,14690724,164464254.0000,2,2.765357,1,1.086000,0,10.949000000000003,3.0807803000000007
2015-01-29,sh.600375,11.2000000000,11.2500000000,10.9800000000,11.1700000000,11.1700000000,10717863,118719760.0000,2,2.017512,1,0.000000,0,10.897000000000004,3.1697066000000005
2015-01-30,sh.600375,11.1700000000,11.1900000000,10.7900000000,10.9400000000,11.1700000000,8573412,94069883.0000,2,1.613845,1,-2.059100,0,10.810000000000004,3.1934911
2015-02-02,sh.600375,10.7700000000,10.9500000000,10.7000000000,10.8300000000,10.9400000000,4962584,53858193.0000,2,0.934148,1,-1.005500,0,10.830000000000004,2.8513832999999997
2015-02-03,sh.600375,10.7900000000,10.9700000000,10.7900000000,10.9300000000,10.8300000000,5637925,61249004.0000,2,1.061273,1,0.923400,0,10.895000000000005,2.4275786999999998
2015-02-04,sh.600375,10.9400000000,10.9700000000,10.7200000000,10.7300000000,10.9300000000,5822291,63298988.0000,2,1.0959780000000001,1,-1.829800,0,10.909000000000004,2.1514456999999996
2015-02-05,sh.600375,10.8800000000,10.9800000000,10.7000000000,10.7000000000,10.7300000000,6124041,66221012.0000,2,1.152779,1,-0.279600,0,10.911000000000005,1.9666663999999998
2015-02-06,sh.600375,10.6700000000,10.7500000000,10.3600000000,10.5100000000,10.7000000000,5873035,62197728.0000,2,1.10553,1,-1.775700,0,10.883000000000004,1.6983219999999999
2015-02-09,sh.600375,10.4900000000,10.6600000000,10.4600000000,10.5200000000,10.5100000000,3712164,39174889.0000,2,0.698771,1,0.095100,0,10.855000000000004,1.5256663
2015-02-10,sh.600375,10.6000000000,10.6300000000,10.5200000000,10.5700000000,10.5200000000,3465291,36619076.0000,2,0.652301,1,0.475300,0,10.807000000000004,1.3097493999999998
2015-02-11,sh.600375,10.5800000000,10.7900000000,10.5700000000,10.7100000000,10.5700000000,3645137,39035803.0000,2,0.686154,1,1.324500,0,10.761000000000003,1.1018291
2015-02-12,sh.600375,10.7100000000,10.8500000000,10.6800000000,10.7200000000,10.7100000000,4715301,50746676.0000,2,0.8876,1,0.093400,0,10.716000000000003,0.9888379
2015-02-13,sh.600375,10.7900000000,10.9200000000,10.7800000000,10.8400000000,10.7200000000,7903216,85628061.0000,2,1.487688,1,1.119400,0,10.706000000000003,0.9762222000000002
2015-02-16,sh.600375,10.8600000000,10.9400000000,10.7600000000,10.9300000000,10.8400000000,6737346,73251532.0000,2,1.268227,1,0.830300,0,10.716000000000005,1.0096301
2015-02-17,sh.600375,10.9500000000,11.0700000000,10.8900000000,10.9500000000,10.9300000000,8947904,98142453.0000,2,1.6843380000000001,1,0.183000,0,10.718000000000004,1.0719366000000001
2015-02-25,sh.600375,11.0000000000,11.2400000000,10.8900000000,11.1700000000,10.9500000000,11581169,128817964.0000,2,2.1800200000000003,1,2.009100,0,10.762000000000004,1.1803408000000002
2015-02-26,sh.600375,11.1600000000,11.2600000000,11.1000000000,11.1900000000,11.1700000000,7161140,80062014.0000,2,1.348001,1,0.179000,0,10.811000000000003,1.1998630000000001
2015-02-27,sh.600375,11.1500000000,11.3300000000,11.1400000000,11.2100000000,11.1900000000,8324193,93515585.0000,2,1.566932,1,0.178700,0,10.881000000000002,1.2460032
2015-03-02,sh.600375,11.2400000000,11.4600000000,11.1300000000,11.3900000000,11.2100000000,13428335,151890450.0000,2,2.527727,1,1.605700,0,10.968000000000002,1.4288988
2015-03-03,sh.600375,11.3900000000,11.4400000000,11.2600000000,11.3200000000,11.3900000000,10192494,115578291.0000,2,1.918618,1,-0.614600,0,11.043000000000003,1.5555305
2015-03-04,sh.600375,11.3700000000,11.4500000000,11.1600000000,11.3900000000,11.3200000000,11960945,135632736.0000,2,2.2515080000000003,1,0.618400,0,11.111000000000004,1.7120659
2015-03-05,sh.600375,11.3900000000,11.5200000000,11.3400000000,11.4200000000,11.3900000000,11477182,131177611.0000,2,2.160445,1,0.263400,0,11.181000000000004,1.8393504
2015-03-06,sh.600375,11.3800000000,11.4000000000,11.1800000000,11.2900000000,11.4200000000,10351306,116827870.0000,2,1.9485119999999998,1,-1.138400,0,11.226000000000004,1.8854328000000002
2015-03-09,sh.600375,11.2700000000,11.3800000000,11.1400000000,11.3600000000,11.2900000000,8445088,95042682.0000,2,1.589689,1,0.620000,0,11.269000000000005,1.9175790000000004
2015-03-10,sh.600375,11.3500000000,11.8500000000,11.2900000000,11.6800000000,11.3600000000,19751204,230746525.0000,2,3.7179330000000004,1,2.816900,0,11.342000000000006,2.1209385000000003
2015-03-11,sh.600375,11.6600000000,12.1500000000,11.6600000000,12.0600000000,11.6800000000,18269396,218463317.0000,2,3.439,1,3.253400,0,11.431000000000006,2.2468365
2015-03-12,sh.600375,12.1000000000,12.4900000000,11.9600000000,12.0200000000,12.0600000000,15866019,194049245.0000,2,2.986593,1,-0.331700,0,11.514000000000006,2.4106957
2015-03-13,sh.600375,12.0500000000,12.3800000000,11.9200000000,12.3000000000,12.0200000000,11651017,141933674.0000,2,2.193168,1,2.329400,0,11.623000000000005,2.4733193
2015-03-16,sh.600375,12.3800000000,12.5700000000,12.2800000000,12.4100000000,12.3000000000,14561641,180743592.0000,2,2.741059,1,0.894300,0,11.725000000000005,2.4946525
2015-03-17,sh.600375,12.4000000000,12.6700000000,12.2500000000,12.4100000000,12.4100000000,19463009,241375096.0000,2,3.6636839999999995,1,0.000000,0,11.834000000000007,2.6691591000000003
2015-03-18,sh.600375,12.3700000000,12.8000000000,12.3300000000,12.6400000000,12.4100000000,17751081,223376291.0000,2,3.3414330000000003,1,1.853300,0,11.959000000000007,2.7781516
2015-03-19,sh.600375,12.6600000000,12.8600000000,12.5800000000,12.7900000000,12.6400000000,14128561,180364935.0000,2,2.659536,1,1.186700,0,12.096000000000007,2.8280607000000004
2015-03-20,sh.600375,12.7200000000,12.7900000000,12.5400000000,12.6900000000,12.7900000000,14470823,183182747.0000,2,2.723963,1,-0.781900,0,12.23600000000001,2.9056058000000005
2015-03-23,sh.600375,12.7000000000,13.2100000000,12.7000000000,13.1400000000,12.6900000000,19341648,252216622.0000,2,3.640839,1,3.546100,0,12.414000000000012,3.1107208000000006
2015-03-24,sh.600375,13.1400000000,13.2000000000,12.3500000000,12.7900000000,13.1400000000,19913877,255132676.0000,2,3.748554,1,-2.663600,0,12.525000000000011,3.1137829000000004
2015-03-25,sh.600375,12.7900000000,13.2800000000,12.6100000000,12.9900000000,12.7900000000,19562360,254440976.0000,2,3.682386,1,1.563700,0,12.618000000000013,3.1381215000000005
2015-03-26,sh.600375,12.9900000000,13.6100000000,12.8100000000,13.4500000000,12.9900000000,23845087,317883232.0000,2,4.4885589999999995,1,3.541200,0,12.761000000000012,3.2883181000000006
2015-03-27,sh.600375,13.4300000000,13.7700000000,13.3100000000,13.4000000000,13.4500000000,16128605,218453325.0000,2,3.036021,1,-0.371700,0,12.87100000000001,3.3726034000000005
2015-03-30,sh.600375,13.4200000000,14.0800000000,13.4100000000,13.7000000000,13.4000000000,17996893,248018707.0000,2,3.3877050000000004,1,2.238800,0,13.000000000000009,3.437268000000001
2015-03-31,sh.600375,13.7100000000,13.9700000000,13.4500000000,13.7000000000,13.7000000000,15423758,211029338.0000,2,2.903342,1,0.000000,0,13.129000000000008,3.3612338000000017
2015-04-01,sh.600375,13.6200000000,13.8700000000,13.5900000000,13.7400000000,13.7000000000,14629154,200540293.0000,2,2.753767,1,0.292000,0,13.23900000000001,3.3024672000000015
2015-04-02,sh.600375,13.7400000000,14.3000000000,13.4000000000,14.2300000000,13.7400000000,22219031,309232048.0000,2,4.182473,1,3.566200,0,13.38300000000001,3.4547609000000015
2015-04-03,sh.600375,14.1500000000,14.2500000000,13.8800000000,14.1800000000,14.2300000000,23559937,332160656.0000,2,4.434883,1,-0.351400,0,13.53200000000001,3.6258529000000017
2015-04-07,sh.600375,14.1800000000,14.6100000000,14.1800000000,14.3500000000,14.1800000000,21775594,313738624.0000,2,4.099001,1,1.198900,0,13.65300000000001,3.6716691000000017
2015-04-08,sh.600375,14.3800000000,14.5000000000,13.8100000000,14.0800000000,14.3500000000,19936314,281786336.0000,2,3.7527779999999997,1,-1.881500,0,13.78200000000001,3.672091500000002
2015-04-09,sh.600375,14.0800000000,14.1400000000,13.3400000000,13.7500000000,14.0800000000,20261614,277075808.0000,2,3.8140120000000004,1,-2.343700,0,13.85800000000001,3.6852541000000016
2015-04-10,sh.600375,13.7500000000,15.1300000000,13.6300000000,15.1300000000,13.7500000000,29147651,426729776.0000,2,5.4867040000000005,1,10.036400,0,14.02600000000001,3.7850686000000016
2015-04-13,sh.600375,15.3100000000,15.9600000000,15.2500000000,15.5600000000,15.1300000000,33796708,528478832.0000,2,6.361835,1,2.842000,0,14.24200000000001,4.117650000000002
2015-04-14,sh.600375,15.5000000000,16.2900000000,15.3000000000,15.8000000000,15.5600000000,22967613,364679712.0000,2,4.323385,1,1.542400,0,14.452000000000012,4.211218000000002
2015-04-15,sh.600375,15.6500000000,15.9500000000,15.1200000000,15.2600000000,15.8000000000,19869446,308233872.0000,2,3.7401910000000003,1,-3.417700,0,14.608000000000013,4.294902900000002
2015-04-16,sh.600375,15.1800000000,15.5000000000,14.6600000000,15.3200000000,15.2600000000,18376891,277754960.0000,2,3.459235,1,0.393200,0,14.76600000000001,4.365449700000002
2015-04-17,sh.600375,15.3300000000,15.6000000000,15.1800000000,15.2800000000,15.3200000000,19108060,294680672.0000,2,3.5968690000000003,1,-0.261100,0,14.871000000000013,4.306889300000002
2015-04-20,sh.600375,14.9000000000,14.9000000000,14.1800000000,14.2400000000,15.2800000000,26616030,387363696.0000,2,5.010155999999999,1,-6.806300,0,14.877000000000013,4.364416600000002
2015-04-21,sh.600375,14.0200000000,14.6500000000,14.0200000000,14.6100000000,14.2400000000,15182763,217789856.0000,2,2.8579779999999997,1,2.598300,0,14.903000000000011,4.240314300000002
2015-04-22,sh.600375,14.7000000000,15.1900000000,14.6000000000,15.0000000000,14.6100000000,19564901,291776528.0000,2,3.682864,1,2.669400,0,14.99500000000001,4.233322900000003
2015-04-23,sh.600375,15.1700000000,15.8900000000,15.0300000000,15.2600000000,15.0000000000,21150706,328192608.0000,2,3.9813730000000005,1,1.733300,0,15.14600000000001,4.250059000000002
2015-04-24,sh.600375,15.2500000000,15.7900000000,14.8200000000,15.2000000000,15.2600000000,17993148,274153008.0000,2,3.387,1,-0.393200,0,15.15300000000001,4.0400886000000025
2015-04-27,sh.600375,15.3300000000,15.8000000000,15.1000000000,15.3200000000,15.2000000000,19968974,307908288.0000,2,3.758926,1,0.789500,0,15.129000000000008,3.7797977000000023
2015-04-28,sh.600375,15.3500000000,15.4900000000,14.3000000000,14.4800000000,15.3200000000,17518636,260670141.0000,2,3.297678,1,-5.483000,0,14.997000000000005,3.677227000000002
2015-04-29,sh.600375,14.4000000000,15.0900000000,14.4000000000,14.9000000000,14.4800000000,12406892,184223562.0000,2,2.335452,1,2.900600,0,14.961000000000007,3.536753100000002
2015-04-30,sh.600375,14.9300000000,15.4500000000,14.9300000000,15.2200000000,14.9000000000,15625328,238789740.0000,2,2.9412849999999997,1,2.147700,0,14.951000000000008,3.4849581000000023
2015-05-04,sh.600375,15.0800000000,15.6800000000,15.0700000000,15.2700000000,15.2200000000,11692887,179721810.0000,2,2.2010490000000003,1,0.328500,0,14.950000000000008,3.345376100000002
2015-05-05,sh.600375,15.4700000000,15.6000000000,14.9100000000,15.0400000000,15.2700000000,14776901,226556964.0000,2,2.7815790000000002,1,-1.506200,0,15.030000000000006,3.1225184000000024
2015-05-06,sh.600375,15.0400000000,15.2300000000,14.2400000000,14.3000000000,15.0400000000,13051096,192790855.0000,2,2.456716,1,-4.920200,0,14.999000000000006,3.082392200000003
2015-05-07,sh.600375,14.2400000000,15.7300000000,14.1000000000,15.7000000000,14.3000000000,39737454,612662336.0000,2,7.480111,1,9.790200,0,15.069000000000006,3.4621169000000025
2015-05-08,sh.600375,15.7000000000,16.5300000000,15.5000000000,16.4200000000,15.7000000000,35018845,566554096.0000,2,6.591888000000001,1,4.586000,0,15.185000000000008,3.7231684000000023
2015-05-11,sh.600375,16.4400000000,17.1200000000,16.2800000000,16.4800000000,16.4200000000,26128344,431776592.0000,2,4.918355,1,0.365400,0,15.313000000000008,3.876303900000002
2015-05-12,sh.600375,16.4000000000,17.9900000000,16.3000000000,17.4700000000,16.4800000000,23580147,407223312.0000,2,4.438687,1,6.007300,0,15.52800000000001,3.944280000000002
2015-05-13,sh.600375,17.2200000000,17.6700000000,17.0000000000,17.4800000000,17.4700000000,16148395,279195392.0000,2,3.039747,1,0.057200,0,15.828000000000008,3.918486900000002
2015-05-14,sh.600375,17.2000000000,17.7000000000,17.1600000000,17.3400000000,17.4800000000,11559189,200609039.0000,2,2.175882,1,-0.800900,0,16.07200000000001,3.902529900000002
2015-05-15,sh.600375,17.2500000000,17.2800000000,16.4000000000,16.7500000000,17.3400000000,13656967,229704456.0000,2,2.570764,1,-3.402500,0,16.22500000000001,3.8654778000000016
2015-05-18,sh.600375,16.6800000000,17.9000000000,16.5200000000,17.6500000000,16.7500000000,16832403,294284800.0000,2,3.168503,1,5.373100,0,16.463000000000008,3.9622232000000017
2015-05-19,sh.600375,17.8500000000,18.5300000000,17.6600000000,17.7300000000,17.6500000000,15662271,280702144.0000,2,2.948239,1,0.453300,0,16.732000000000006,3.978889200000002
2015-05-20,sh.600375,17.8200000000,18.4300000000,17.5100000000,17.6000000000,17.7300000000,16685421,299503408.0000,2,3.140835,1,-0.733200,0,17.062000000000005,4.047301100000002
2015-05-21,sh.600375,17.6000000000,17.8900000000,17.2900000000,17.8400000000,17.6000000000,16504383,290086128.0000,2,3.106757,1,1.363600,0,17.276000000000007,3.6099657000000023
2015-05-22,sh.600375,17.9700000000,18.2500000000,17.5900000000,18.0700000000,17.8400000000,18306315,326977088.0000,2,3.44595,1,1.289200,0,17.44100000000001,3.295371900000002
2015-05-25,sh.600375,17.4800000000,17.4800000000,16.5000000000,17.3500000000,18.0700000000,34242270,587190448.0000,2,6.445707,1,-3.984500,0,17.52800000000001,3.4481071000000023
2015-05-26,sh.600375,17.4500000000,17.8400000000,17.0100000000,17.8000000000,17.3500000000,28511459,496262352.0000,2,5.366949,1,2.593700,0,17.56100000000001,3.5409333000000016
2015-05-27,sh.600375,17.9000000000,19.2800000000,17.6500000000,19.0000000000,17.8000000000,34154961,630418000.0000,2,6.429272,1,6.741600,0,17.71300000000001,3.8798858000000016
2015-05-28,sh.600375,18.7900000000,19.1000000000,17.1000000000,17.1000000000,19.0000000000,30685040,559090640.0000,2,5.7761,1,-10.000000,0,17.68900000000001,4.239907600000001
2015-05-29,sh.600375,16.8100000000,17.4100000000,15.3900000000,16.2700000000,17.1000000000,22895266,380035376.0000,2,4.309766000000001,1,-4.853800,0,17.641000000000012,4.4138078000000025
2015-06-01,sh.600375,16.3500000000,17.1500000000,16.3500000000,16.9700000000,16.2700000000,17100598,287773552.0000,2,3.218988,1,4.302400,0,17.57300000000001,4.4188563000000025
2015-06-02,sh.600375,16.8600000000,17.7500000000,16.8600000000,17.7300000000,16.9700000000,22179284,383736928.0000,2,4.174991,1,4.478500,0,17.57300000000001,4.541531500000002
2015-06-03,sh.600375,17.7500000000,18.6000000000,17.4200000000,18.1200000000,17.7300000000,27300837,494329712.0000,2,5.139063,1,2.199700,0,17.62500000000001,4.741354300000002
2015-06-04,sh.600375,18.0400000000,18.8900000000,17.3000000000,18.4600000000,18.1200000000,30513718,555000720.0000,2,5.743851,1,1.876400,0,17.687000000000012,5.005063700000002
2015-06-05,sh.600375,18.5800000000,19.0000000000,18.2600000000,18.5900000000,18.4600000000,34757194,645527744.0000,2,6.542635,1,0.704200,0,17.73900000000001,5.314732200000002
2015-06-08,sh.600375,18.5800000000,18.8300000000,17.8000000000,18.2300000000,18.5900000000,24755160,450376944.0000,2,4.6598690000000005,1,-1.936500,0,17.827000000000012,5.1361484000000015
2015-06-09,sh.600375,18.0000000000,19.2000000000,17.6800000000,19.1500000000,18.2300000000,29547402,543772064.0000,2,5.561953,1,5.046600,0,17.96200000000001,5.1556488000000025
2015-06-10,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,17.97700000000001,
2015-06-11,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,18.182000000000013,
2015-06-12,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,18.470000000000013,
2015-06-15,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,18.688000000000013,
2015-06-16,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,18.830000000000016,
2015-06-17,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,18.933000000000014,
2015-06-18,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,19.002000000000017,
2015-06-19,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,19.058000000000014,
2015-06-23,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,19.150000000000016,
2015-06-24,sh.600375,19.1500000000,19.1500000000,19.1500000000,19.1500000000,19.1500000000,0,0.0000,2,,0,0.000000,0,19.150000000000016,
2015-06-25,sh.600375,17.2400000000,17.2400000000,17.2400000000,17.2400000000,19.1500000000,2051400,35366136.0000,2,0.386152,1,-9.973900,0,18.959000000000017,
2015-06-26,sh.600375,15.5200000000,15.5200000000,15.5200000000,15.5200000000,17.2400000000,809500,12563440.0000,2,0.152379,1,-9.976800,0,18.596000000000018,
2015-06-29,sh.600375,13.9700000000,14.8000000000,13.9700000000,13.9700000000,15.5200000000,27740266,389464144.0000,2,5.221781,1,-9.987100,0,18.078000000000017,
2015-06-30,sh.600375,12.5700000000,13.8500000000,12.5700000000,13.3500000000,13.9700000000,40522071,528465520.0000,2,7.627806,1,-4.438100,0,17.498000000000015,
2015-07-01,sh.600375,13.0000000000,13.6600000000,12.0200000000,12.2500000000,13.3500000000,36726872,483224384.0000,2,6.913403999999999,1,-8.239700,0,16.808000000000014,
2015-07-02,sh.600375,12.3800000000,12.5000000000,11.0300000000,11.0300000000,12.2500000000,28217936,329359232.0000,2,5.3116959999999995,1,-9.959200,0,15.996000000000015,
2015-07-03,sh.600375,10.6000000000,10.9800000000,9.9300000000,9.9300000000,11.0300000000,21969849,222653701.0000,2,4.135567,1,-9.972800,0,15.074000000000016,
2015-07-06,sh.600375,10.5000000000,10.5800000000,8.9400000000,8.9400000000,9.9300000000,30516774,288555152.0000,2,5.744426,1,-9.969800,0,14.053000000000015,
2015-07-07,sh.600375,8.0500000000,8.1900000000,8.0500000000,8.0500000000,8.9400000000,4145000,33374351.0000,2,0.7802479999999999,1,-9.955300,0,12.943000000000016,
2015-07-08,sh.600375,7.2500000000,7.2500000000,7.2500000000,7.2500000000,8.0500000000,2379100,17248475.0000,2,0.447838,1,-9.937900,0,11.753000000000014,3.6721297000000015
2015-07-09,sh.600375,6.5300000000,7.9800000000,6.5300000000,7.9800000000,7.2500000000,90289972,651427200.0000,2,16.996031,1,10.069000,0,10.827000000000016,5.3331176000000005
2015-07-10,sh.600375,7.7400000000,8.7800000000,7.6600000000,8.7800000000,7.9800000000,64531335,548640368.0000,2,12.147269,1,10.025100,0,10.153000000000016,6.532606600000001
2015-07-13,sh.600375,9.1200000000,9.6600000000,8.7200000000,9.6600000000,8.7800000000,72069685,670239312.0000,2,12.968224000000001,1,10.022800,0,9.722000000000016,7.307250900000002
2015-07-14,sh.600375,9.5000000000,10.2000000000,9.1000000000,9.2200000000,9.6600000000,67176430,644140816.0000,2,12.087731,1,-4.554900,0,9.309000000000015,7.753243400000002
2015-07-15,sh.600375,8.9000000000,9.1200000000,8.3000000000,8.3000000000,9.2200000000,39471456,338959792.0000,2,7.102496,1,-9.978300,0,8.914000000000016,7.772152600000003
2015-07-16,sh.600375,7.6300000000,8.6300000000,7.5800000000,8.3700000000,8.3000000000,38030425,311570144.0000,2,6.843197,1,0.843400,0,8.648000000000016,7.925302700000003
2015-07-17,sh.600375,8.4800000000,9.0100000000,8.3600000000,8.8700000000,8.3700000000,42906765,374424144.0000,2,7.720646,1,5.973700,0,8.542000000000016,8.283810600000004
2015-07-20,sh.600375,8.8700000000,9.1800000000,8.7000000000,9.1100000000,8.8700000000,46693044,417704928.0000,2,8.401949,1,2.705700,0,8.559000000000015,8.549562900000003
2015-07-21,sh.600375,8.9500000000,9.5200000000,8.7500000000,9.4100000000,9.1100000000,58077906,533860224.0000,2,10.450542,1,3.293100,0,8.695000000000016,9.516592300000003
2015-07-22,sh.600375,9.4400000000,9.8600000000,9.2000000000,9.6400000000,9.4100000000,59146740,564223536.0000,2,10.642868,1,2.444200,0,8.934000000000015,10.536095300000003
2015-07-23,sh.600375,9.7000000000,10.0900000000,9.5100000000,10.0700000000,9.6400000000,58704245,578022032.0000,2,10.563246000000001,1,4.460600,0,9.143000000000017,9.892816800000004
2015-07-24,sh.600375,10.1800000000,10.2900000000,9.6000000000,9.7400000000,10.0700000000,61268203,611855040.0000,2,11.024605000000001,1,-3.277100,0,9.239000000000015,9.780550400000005
2015-07-27,sh.600375,9.3800000000,9.9000000000,8.7700000000,8.7700000000,9.7400000000,35750698,336076896.0000,2,6.432983,1,-9.958900,0,9.150000000000016,9.127026300000004
2015-07-28,sh.600375,8.0400000000,8.7000000000,7.8900000000,8.0900000000,8.7700000000,42662074,347967168.0000,2,7.676616,1,-7.753700,0,9.037000000000017,8.685914800000003
2015-07-29,sh.600375,8.2100000000,8.5800000000,7.8600000000,8.5500000000,8.0900000000,32255830,264974982.0000,2,5.8041160000000005,1,5.686000,0,9.062000000000015,8.556076800000003
2015-07-30,sh.600375,8.5400000000,8.7600000000,8.2000000000,8.3200000000,8.5500000000,30105226,257876401.0000,2,5.417136,1,-2.690100,0,9.057000000000016,8.413470700000001
2015-07-31,sh.600375,8.1000000000,8.3600000000,7.8100000000,8.0700000000,8.3200000000,18847684,152648026.0000,2,3.391454,1,-3.004800,0,8.977000000000015,7.980551500000002
2015-08-03,sh.600375,7.8600000000,7.9900000000,7.2600000000,7.3400000000,8.0700000000,27102363,203479397.0000,2,4.876801,1,-9.045800,0,8.800000000000015,7.628036700000001
2015-08-04,sh.600375,7.3700000000,7.9700000000,7.3600000000,7.9600000000,7.3400000000,31600742,242801898.0000,2,5.68624,1,8.446900,0,8.655000000000015,7.1516065000000015
2015-08-05,sh.600375,7.9600000000,8.3000000000,7.8500000000,8.0300000000,7.9600000000,36619304,295072640.0000,2,6.5892800000000005,1,0.879400,0,8.494000000000016,6.7462477000000005
2015-08-06,sh.600375,7.7200000000,8.0700000000,7.6500000000,8.0500000000,8.0300000000,24106783,191209710.0000,2,4.337776,1,0.249100,0,8.292000000000016,6.123700700000001
2015-08-07,sh.600375,8.0800000000,8.5100000000,8.0500000000,8.4600000000,8.0500000000,33931934,282287568.0000,2,6.105714,1,5.093200,0,8.164000000000017,5.631811600000001
2015-08-10,sh.600375,8.5500000000,8.9700000000,8.4500000000,8.9000000000,8.4600000000,42434727,370902736.0000,2,7.635708,1,5.200900,0,8.177000000000017,5.752084100000001
2015-08-11,sh.600375,8.8200000000,9.1700000000,8.8000000000,9.0900000000,8.9000000000,47587020,428688864.0000,2,8.562812,1,2.134800,0,8.277000000000019,5.840703700000001
2015-08-12,sh.600375,8.9400000000,9.2400000000,8.9100000000,9.2200000000,9.0900000000,45468557,413406112.0000,2,8.181614999999999,1,1.430100,0,8.344000000000019,6.078453600000001
2015-08-13,sh.600375,9.1100000000,9.8600000000,9.1000000000,9.7200000000,9.2200000000,63727939,604896624.0000,2,11.467210000000001,1,5.423000,0,8.484000000000018,6.683461000000001
2015-08-14,sh.600375,9.6700000000,9.8600000000,9.4300000000,9.5300000000,9.7200000000,45590171,435433536.0000,2,8.203498,1,-1.954700,0,8.630000000000019,7.164665400000001
2015-08-17,sh.600375,9.4300000000,10.0900000000,9.3600000000,10.0400000000,9.5300000000,43400997,424628704.0000,2,7.809578,1,5.351500,0,8.900000000000016,7.457943100000001
2015-08-18,sh.600375,10.1200000000,10.1900000000,9.0400000000,9.0400000000,10.0400000000,49692336,474899568.0000,2,8.941642,1,-9.960200,0,9.008000000000017,7.783483300000002
2015-08-19,sh.600375,8.5300000000,9.2100000000,8.1500000000,9.1000000000,9.0400000000,37482849,328888336.0000,2,6.7446660000000005,1,0.663700,0,9.115000000000016,7.799021900000001
2015-08-20,sh.600375,8.9900000000,9.1800000000,8.6000000000,8.6400000000,9.1000000000,28497762,254727212.0000,2,5.127889,1,-5.054900,0,9.174000000000017,7.8780332
2015-08-21,sh.600375,8.5000000000,8.6000000000,7.9500000000,8.0800000000,8.6400000000,24317965,201886975.0000,2,4.375776,1,-6.481500,0,9.136000000000015,7.7050393999999995
2015-08-24,sh.600375,7.5900000000,7.7700000000,7.2700000000,7.2700000000,8.0800000000,16649940,122332411.0000,2,2.995991,1,-10.024800,0,8.973000000000015,7.2410677
2015-08-25,sh.600375,6.5400000000,6.7400000000,6.5400000000,6.5400000000,7.2700000000,31101361,204042403.0000,2,5.596381,1,-10.041300,0,8.718000000000014,6.9444246000000005
2015-08-26,sh.600375,6.4000000000,6.8200000000,5.8900000000,5.9500000000,6.5400000000,40512380,254300704.0000,2,7.2898,1,-9.021400,0,8.391000000000016,6.855243100000001
2015-08-27,sh.600375,6.1800000000,6.3500000000,5.6600000000,6.2800000000,5.9500000000,28407403,173247685.0000,2,5.11163,1,5.546200,0,8.047000000000015,6.219685100000001
2015-08-28,sh.600375,6.3500000000,6.7600000000,6.3000000000,6.7400000000,6.2800000000,30488233,198303509.0000,2,5.486055,1,7.324800,0,7.768000000000015,5.947940800000002
2015-08-31,sh.600375,6.7000000000,6.7000000000,6.3000000000,6.3200000000,6.7400000000,21302365,138384251.0000,2,3.8331489999999997,1,-6.231400,0,7.396000000000015,5.550297900000002
2015-09-01,sh.600375,6.1300000000,6.2700000000,5.7300000000,5.7900000000,6.3200000000,21501556,128332282.0000,2,3.8689910000000003,1,-8.386100,0,7.071000000000015,5.0430328000000015
2015-09-02,sh.600375,5.5500000000,6.1600000000,5.4200000000,5.6100000000,5.7900000000,21138992,122969769.0000,2,3.803752,1,-3.108800,0,6.7220000000000155,4.748941400000001
2015-09-07,sh.600375,5.7500000000,6.1000000000,5.7400000000,5.9000000000,5.6100000000,20519434,121505213.0000,2,3.692268,1,5.169300,0,6.448000000000016,4.605379300000001
